rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
7512.301348426776,9.500234700003353e-06,0.002999544143676758,14,16511,2358.2298513800956,83,23
7579.597315891658,1.5275309154360737e-05,0.003000974655151367,14,16770,2507.433826629708,82,22
7559.8715702756845,2.018548304395581e-05,0.003998994827270508,14,16849,2401.816914920387,82,22
7472.027294191583,1.1479349775181827e-05,0.003000497817993164,14,16434,2405.6633283223996,82,23
7513.575001905335,1.533266632304573e-05,0.0029981136322021484,14,16633,2756.4028339380307,77,23
7458.633044610346,5.103119079660961e-05,0.0030007362365722656,14,16532,2673.1357248808604,79,22
7566.06974785436,6.513114288794011e-06,0.00299835205078125,14,16867,2755.484678691844,78,23
7526.738092970851,2.142289437558542e-05,0.0029973983764648438,14,16589,2836.0445041308535,80,22
7509.743829694139,1.5256561552043455e-05,0.0030012130737304688,14,16701,2786.5155527338547,80,22
7553.6836694091635,2.380084618589269e-05,0.003000497817993164,14,16934,2660.373421301448,79,22
7512.222599887149,1.2554879800480396e-05,0.0029993057250976562,14,16749,2752.406664263705,78,22
7513.1720047342005,9.62033997499046e-06,0.0029985904693603516,14,16764,2677.9619746697863,81,22
7452.117002523304,8.680518382319895e-06,0.0029993057250976562,14,16532,2752.673424732613,79,22
7434.588717249831,3.7843930459417613e-05,0.003000020980834961,14,16452,2662.2022736340755,80,22
7495.3066739996175,9.588218811005461e-06,0.003000497817993164,14,16670,2904.945922260635,80,22
7420.039134934855,1.765860197948115e-05,0.00299835205078125,14,16577,3033.7327057049315,78,23
7470.607395184019,4.0137073157098515e-05,0.0030012130737304688,14,16578,3017.5163707463785,77,23
7514.397387525235,2.7518686673878667e-05,0.003000497817993164,14,16669,2888.259172349224,78,22
7460.691839442476,7.329091757743752e-06,0.0020418167114257812,14,16640,3093.8595873631302,78,22
7500.383085433001,1.5030770494589327e-05,0.002001523971557617,14,16823,3041.690429522732,76,22
7477.5162384919295,8.559337061819252e-06,0.002997875213623047,14,16567,2939.290399900917,75,22
7556.84940713012,9.032297315776629e-06,0.003999948501586914,14,16918,2860.7773772471132,76,22
7526.6914517347495,1.8778763368315207e-05,0.0019998550415039062,14,16888,3017.541469196207,77,22
7537.041778256004,9.803033396440147e-06,0.0029973983764648438,14,16936,2992.735884817658,74,22
7935.257812687252,3.497182772498621e-05,0.0030019283294677734,14,18198,1859.8251128781635,83,23
7915.259418588184,9.667868238309435e-06,0.004001140594482422,14,18009,1752.9894994478366,83,23
7906.385199334001,1.3136272738716793e-05,0.003998517990112305,14,18002,1778.2147547328534,82,23
7998.352587392654,1.0050577163426156e-05,0.0029997825622558594,14,18401,1746.9670011913431,82,23
7952.514317039037,4.50131089292915e-05,0.003000974655151367,14,18104,1753.2843616899875,83,23
7984.510251577377,9.340528007549908e-06,0.003998756408691406,14,18343,1723.1866244483278,85,22
8015.601072480168,1.9930220236213487e-05,0.0019996166229248047,14,18469,1698.3407985424476,83,22
7941.488164678146,8.319996717199914e-06,0.0030024051666259766,14,18360,1791.4221049851838,82,23
7954.138987610361,1.69117477744664e-05,0.0029997825622558594,14,18297,1796.6812497187802,81,22
7933.889860414391,7.253852805776648e-06,0.0019989013671875,14,18116,1730.7433610905578,83,22
7985.474620394452,1.0538282406578889e-05,0.0030002593994140625,14,18435,2057.7190837659937,79,23
7889.88337681042,1.2448516857299046e-05,0.00400090217590332,14,18092,2017.303630624262,79,22
7951.085673378137,5.95764068431273e-05,0.003001689910888672,14,18491,2068.3009529378373,81,23
7955.883287174011,1.6244844522068162e-05,0.0020003318786621094,14,18477,2079.071762916583,78,22
7931.808573354317,5.165995906466325e-05,0.0019989013671875,14,18156,2129.779593190285,80,22
7888.332538608582,1.1554150955106308e-05,0.003999233245849609,14,18120,2077.97129248165,81,22
7916.734930290812,1.2042047631144167e-05,0.0029985904693603516,14,18128,2154.7905551974254,79,23
7927.937425856819,9.233125298029918e-06,0.003999471664428711,14,18306,2176.830335878494,78,23
7911.4684419185305,1.0691345125639264e-05,0.0040018558502197266,14,18021,2120.9901985591137,80,23
7904.8475396122785,1.2391997884554697e-05,0.002998828887939453,14,18274,2149.8957835480446,78,22
7916.241320372313,8.714136622422851e-05,0.003000020980834961,14,18182,2399.326906645882,76,22
7884.146565980975,1.7738409733015012e-05,0.004002094268798828,14,18210,2373.8950862824063,76,22
7873.710300327228,1.0029558472424217e-05,0.0020003318786621094,14,18069,2399.9750581515095,77,23
7867.56028253151,1.0447555453497742e-05,0.0030002593994140625,14,18254,2333.98124375936,79,22
7922.164169000741,5.7296481192490335e-06,0.003000020980834961,14,18422,2384.107251666684,78,22
7886.7146825512145,9.759526397809107e-05,0.002998828887939453,14,18284,2497.2580942869604,76,22
7968.235211346835,3.329738898184321e-05,0.0030019283294677734,14,18503,2413.482331933887,78,22
7906.538460769295,0.00016819675401129526,0.004000186920166016,14,18067,2331.649311121601,78,22
7898.043451074176,1.9857599023614894e-05,0.0039997100830078125,14,18401,2572.4982535016957,76,22
7949.06477449987,2.0638557866415604e-05,0.0029997825622558594,14,18405,2422.3777844623282,77,22
7865.010586515046,5.85713433082666e-06,0.0029985904693603516,14,18416,2693.5166222399484,74,23
7889.900990283233,4.9289336886327776e-05,0.00299835205078125,14,18384,2752.3457480233133,75,22
7845.884292869755,2.4520262898338884e-05,0.0020012855529785156,14,18364,2897.26934669822,73,23
7880.614615368795,1.1891831322120779e-05,0.001999378204345703,14,18182,2746.479087895015,75,22
7903.489586466761,8.723018514067862e-06,0.0030002593994140625,14,18532,2823.762186857072,75,22
7907.999397497923,6.512233523103927e-06,0.0020003318786621094,14,18387,2788.4458069289076,75,22
7830.6537301738335,1.3705842615532615e-05,0.003001689910888672,14,18418,2825.2643833187735,76,23
7857.0390471308465,4.9420311489317026e-06,0.00299835205078125,14,18255,2798.182110584869,72,22
7861.689955251064,8.825215549897722e-06,0.0030019283294677734,14,18410,2771.502230155096,76,23
7895.54149172717,1.7077647733709408e-05,0.003000974655151367,14,18250,2677.308023117132,74,22
7873.772748817145,3.982698274976134e-05,0.0029990673065185547,14,18498,3013.261208778744,73,22
7767.880017551736,7.167115349663635e-05,0.0029990673065185547,14,18213,3096.2820017710533,72,23
7883.326784345439,3.830378220248023e-05,0.003999233245849609,14,18563,3182.8927990997026,71,22
7867.415713172948,1.1070762731223401e-05,0.003000974655151367,14,18603,3101.8031026591916,72,22
7826.0961131273625,7.489761460123811e-06,0.0030007362365722656,14,18370,3035.537081918549,74,22
7807.996127818295,0.00011462700607167872,0.003002643585205078,14,18438,3147.829657973191,72,22
7959.277909139238,7.503147482423709e-06,0.003000020980834961,14,18865,3054.9428970210083,70,22
7871.3857578315465,6.9586636699696835e-06,0.0030007362365722656,14,18575,3077.4162437715595,71,23
7886.184469357828,8.292729626662934e-05,0.0030007362365722656,14,18708,3080.798812882462,72,22
7786.179299929425,1.2884381845788586e-05,0.0029993057250976562,14,18198,3081.7569056468,73,22
