rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
1907.7758670309352,3.5286476223534534e-06,0.130035400390625,14,18422,15009.907533935078,78,84
1751.8587967387307,9.736424432374055e-05,0.1395401954650879,14,18284,15189.487893070978,76,83
2068.0790276349594,3.276300490382158e-05,0.14404535293579102,14,18503,14994.48179531446,78,84
1851.5483706092564,0.00016800390597910384,0.12803053855895996,14,18067,14954.218106143166,78,84
1795.5772216635735,1.8848519711387224e-05,0.1301708221435547,14,18401,15380.432712163425,76,82
1957.7022797100442,1.9706422361333103e-05,0.14202237129211426,14,18405,15031.45161052452,77,84
1705.5231651894985,3.1647416304445754e-06,0.1280374526977539,14,18416,15528.125164301851,74,81
1624.9866687937804,4.8882528418413644e-05,0.12802696228027344,14,18384,15751.588121313536,75,80
1372.1999167907645,2.360762159735293e-05,0.14433717727661133,14,18364,15929.135732721948,73,79
1512.7438888473982,1.0730427429849341e-05,0.14153647422790527,14,18182,15722.82660979766,75,80
1457.3371031709098,6.98600883334011e-06,0.1420285701751709,14,18532,15855.605393769067,75,79
1430.4469726344996,4.697191184643839e-06,0.14404797554016113,14,18387,15843.745028042054,75,80
1525.2303468015718,1.2601777710243563e-05,0.12714648246765137,14,18418,15752.130384733833,76,80
1480.1814525816694,2.693118133691981e-06,0.13003206253051758,14,18255,15792.988390557866,72,80
1424.4639283252154,7.196685848261358e-06,0.14467191696166992,14,18410,15703.788817235458,76,80
1581.083124338771,1.602159666510406e-05,0.12753987312316895,14,18250,15700.544056709308,74,80
1288.1885484178695,3.9390615783121584e-05,0.1420278549194336,14,18498,16190.751561072342,73,78
1172.6831599129532,7.125498054178781e-05,0.14404964447021484,14,18213,16277.556233302208,72,77
1221.591326581018,3.781766410116686e-05,0.14202165603637695,14,18563,16485.2718316511,71,76
1272.7229227801752,9.99570247120336e-06,0.12725448608398438,14,18603,16370.038292817515,72,77
1236.727102563514,5.440997468429653e-06,0.14315295219421387,14,18370,16241.638319112946,74,77
1022.7645519101251,0.00011440326514746442,0.1422562599182129,14,18438,16406.35164243636,72,77
1387.6789859599212,5.552047097049591e-06,0.1280214786529541,14,18865,16246.684896211045,70,77
1275.6878999634334,4.83192398086905e-06,0.1419837474822998,14,18575,16238.93052535738,71,77
1291.5210061699354,8.262694624377152e-05,0.14203286170959473,14,18708,16321.264797241081,72,77
1150.7005394851853,1.133275011290068e-05,0.12802672386169434,14,18198,16391.211414879617,73,77
861.4819765259406,7.427548357767126e-06,0.12802648544311523,14,18378,16927.832053706716,69,74
977.3438714215122,5.0456758902418215e-05,0.12917113304138184,14,18742,16926.529065107137,71,74
958.2501824618605,6.495219396957909e-06,0.12725472450256348,14,18613,16976.7394639243,70,73
879.971882284847,3.496265714485014e-05,0.14202117919921875,14,18352,16920.581931406618,73,74
898.0992542486598,6.567252204863833e-06,0.14318084716796875,14,18647,16994.567858237817,72,73
923.149954784528,4.59589124496452e-06,0.12802362442016602,14,18464,16860.965023016997,70,74
